Reporting country,Reference period,Item code,Item name,IORP type,Value (euro millions),Date of extraction (yyyymmdd)
SI,2020,R0270,Total assets reported by non-exempted IORPs,DC,0.0,20250716
SI,2020,R0280,Technical provisions,DB,902.898786,20250716
SI,2020,R0280,Technical provisions,DC,0.0,20250716
SI,2020,R0290,Margin for adverse deviation,DB,0.0,20250716
SI,2020,R0290,Margin for adverse deviation,DC,0.0,20250716
SI,2020,R0300,(Re)insurance payables,DB,0.0,20250716
SI,2020,R0300,(Re)insurance payables,DC,0.0,20250716
SI,2020,R0310,"Any other liabilities, not elsewhere shown",DB,11.695012,20250716
SI,2020,R0310,"Any other liabilities, not elsewhere shown",DC,0.0,20250716
SI,2020,R0318,Total liabilities,DB,914.593798,20250716
SI,2020,R0318,Total liabilities,DC,0.0,20250716
SI,2020,R0319,Total liabilities reported by exempted IORPs,DB,,20250716
SI,2020,R0319,Total liabilities reported by exempted IORPs,DC,,20250716
SI,2020,R0320,Total liabilities reported by non-exempted IORPs,DB,914.593798,20250716
SI,2020,R0320,Total liabilities reported by non-exempted IORPs,DC,0.0,20250716
SI,2020,R0330,Regulatory own funds,DB,24.063295,20250716
SI,2020,R0330,Regulatory own funds,DC,0.0,20250716
SI,2020,R0340,Reserves,DB,0.725016,20250716
SI,2020,R0340,Reserves,DC,0.0,20250716
SI,2020,R0350,Statutory,DB,0.725016,20250716
SI,2020,R0350,Statutory,DC,0.0,20250716
SI,2020,R0360,Free,DB,0.0,20250716
SI,2020,R0360,Free,DC,0.0,20250716
SI,2020,R0370,Profit reserves,DB,0.0,20250716
SI,2020,R0370,Profit reserves,DC,0.0,20250716
SI,2021,R0010,Investments,DB,1314.495956,20250716
SI,2021,R0010,Investments,DC,0.0,20250716
SI,2021,R0018,Property (other than for own use),DB,54.959529,20250716
SI,2021,R0018,Property (other than for own use),DC,0.0,20250716
SI,2021,R0019,Property (other than for own use) reported by exempted IORPs,DB,,20250716
SI,2021,R0019,Property (other than for own use) reported by exempted IORPs,DC,,20250716
SI,2021,R0020,Property (other than for own use) reported by non-exempted IORPs,DB,54.959529,20250716
SI,2021,R0020,Property (other than for own use) reported by non-exempted IORPs,DC,0.0,20250716
SI,2021,R0028,Equities,DB,117.562816,20250716
SI,2021,R0028,Equities,DC,0.0,20250716
SI,2021,R0029,Equities reported by exempted IORPs,DB,,20250716
SI,2021,R0029,Equities reported by exempted IORPs,DC,,20250716
SI,2021,R0030,Equities reported by non-exempted IORPs,DB,117.562816,20250716
SI,2021,R0030,Equities reported by non-exempted IORPs,DC,0.0,20250716
SI,2021,R0040,Equities - listed,DB,109.506978,20250716
SI,2021,R0040,Equities - listed,DC,0.0,20250716
SI,2021,R0050,Equities - unlisted,DB,8.055839,20250716
SI,2021,R0050,Equities - unlisted,DC,0.0,20250716
SI,2021,R0058,Bonds,DB,842.692156,20250716
SI,2021,R0058,Bonds,DC,0.0,20250716
SI,2021,R0059,Bonds reported by exempted IORPs,DB,,20250716
SI,2021,R0059,Bonds reported by exempted IORPs,DC,,20250716
SI,2021,R0060,Bonds reported by non-exempted IORPs,DB,842.692156,20250716
SI,2021,R0060,Bonds reported by non-exempted IORPs,DC,0.0,20250716
SI,2021,R0070,Government Bonds,DB,324.869885,20250716
SI,2021,R0070,Government Bonds,DC,0.0,20250716
SI,2021,R0080,Corporate Bonds,DB,517.822271,20250716
SI,2021,R0080,Corporate Bonds,DC,0.0,20250716
SI,2021,R0090,Financial,DB,151.515879,20250716
SI,2021,R0090,Financial,DC,0.0,20250716
SI,2021,R0100,Non-financial,DB,366.306392,20250716
SI,2021,R0100,Non-financial,DC,0.0,20250716
SI,2021,R0110,Bonds other than Government Bonds and Corporate Bonds,DB,0.0,20250716
SI,2021,R0110,Bonds other than Government Bonds and Corporate Bonds,DC,0.0,20250716
SI,2021,R0118,Collective investment undertaking,DB,278.843464,20250716
SI,2021,R0118,Collective investment undertaking,DC,0.0,20250716
SI,2021,R0119,Collective investment undertaking reported by exempted IORPs,DB,,20250716
SI,2021,R0119,Collective investment undertaking reported by exempted IORPs,DC,,20250716
SI,2021,R0120,Collective investment undertaking reported by non-exempted IORPs,DB,278.843464,20250716
SI,2021,R0120,Collective investment undertaking reported by non-exempted IORPs,DC,0.0,20250716
SI,2021,R0130,Bonds,DB,79.280819,20250716
SI,2021,R0130,Bonds,DC,0.0,20250716
SI,2021,R0140,Equity,DB,154.020153,20250716
SI,2021,R0140,Equity,DC,0.0,20250716
SI,2021,R0150,Mixed,DB,0.0,20250716
SI,2021,R0150,Mixed,DC,0.0,20250716
SI,2021,R0160,Real estate,DB,7.953419,20250716
SI,2021,R0160,Real estate,DC,0.0,20250716
SI,2021,R0170,Alternative funds,DB,25.744691,20250716
SI,2021,R0170,Alternative funds,DC,0.0,20250716
SI,2021,R0180,Other investment funds/shares,DB,11.844382,20250716
SI,2021,R0180,Other investment funds/shares,DC,0.0,20250716
SI,2021,R0190,Derivatives,DB,0.0,20250716
SI,2021,R0190,Derivatives,DC,0.0,20250716
SI,2021,R0200,Other investments,DB,20.437991,20250716
SI,2021,R0200,Other investments,DC,0.0,20250716
SI,2021,R0210,Loans and mortgages,DB,3.031044,20250716
SI,2021,R0210,Loans and mortgages,DC,0.0,20250716
SI,2021,R0220,Mortgages,DB,0.0,20250716
SI,2021,R0220,Mortgages,DC,0.0,20250716
SI,2021,R0230,Loans,DB,3.031044,20250716
SI,2021,R0230,Loans,DC,0.0,20250716
SI,2021,R0240,(Re)insurance recoverables,DB,0.0,20250716
SI,2021,R0240,(Re)insurance recoverables,DC,0.0,20250716
SI,2021,R0250,Cash and Cash equivalents,DB,115.431758,20250716
SI,2021,R0250,Cash and Cash equivalents,DC,0.0,20250716
SI,2021,R0258,"Any other assets, not elsewhere shown",DB,14.169478,20250716
SI,2021,R0258,"Any other assets, not elsewhere shown",DC,0.0,20250716
SI,2021,R0259,"Any other assets, not elsewhere shown reported by exempted IORPs",DB,,20250716
SI,2021,R0259,"Any other assets, not elsewhere shown reported by exempted IORPs",DC,,20250716
SI,2021,R0260,"Any other assets, not elsewhere shown reported by non-exempted IORPs",DB,14.169478,20250716
SI,2021,R0260,"Any other assets, not elsewhere shown reported by non-exempted IORPs",DC,0.0,20250716
SI,2021,R0268,Total assets,DB,1447.128235,20250716
SI,2021,R0268,Total assets,DC,0.0,20250716
SI,2021,R0269,Total assets reported by exempted IORPs,DB,,20250716
SI,2021,R0269,Total assets reported by exempted IORPs,DC,,20250716
SI,2021,R0270,Total assets reported by non-exempted IORPs,DB,1447.128235,20250716
SI,2021,R0270,Total assets reported by non-exempted IORPs,DC,0.0,20250716
SI,2021,R0280,Technical provisions,DB,1382.385504,20250716
SI,2021,R0280,Technical provisions,DC,0.0,20250716
SI,2021,R0290,Margin for adverse deviation,DB,0.0,20250716
SI,2021,R0290,Margin for adverse deviation,DC,0.0,20250716
SI,2021,R0300,(Re)insurance payables,DB,0.0,20250716
SI,2021,R0300,(Re)insurance payables,DC,0.0,20250716
SI,2021,R0310,"Any other liabilities, not elsewhere shown",DB,14.564144,20250716
SI,2021,R0310,"Any other liabilities, not elsewhere shown",DC,0.0,20250716
SI,2021,R0318,Total liabilities,DB,1396.949647,20250716
SI,2021,R0318,Total liabilities,DC,0.0,20250716
SI,2021,R0319,Total liabilities reported by exempted IORPs,DB,,20250716
SI,2021,R0319,Total liabilities reported by exempted IORPs,DC,,20250716
SI,2021,R0320,Total liabilities reported by non-exempted IORPs,DB,1396.949647,20250716
SI,2021,R0320,Total liabilities reported by non-exempted IORPs,DC,0.0,20250716
SI,2021,R0330,Regulatory own funds,DB,32.352957,20250716
SI,2021,R0330,Regulatory own funds,DC,0.0,20250716
SI,2021,R0340,Reserves,DB,9.376387,20250716
SI,2021,R0340,Reserves,DC,0.0,20250716
SI,2021,R0350,Statutory,DB,0.874614,20250716
SI,2021,R0350,Statutory,DC,0.0,20250716
SI,2021,R0360,Free,DB,8.501774,20250716
SI,2021,R0360,Free,DC,0.0,20250716
SI,2021,R0370,Profit reserves,DB,7.095273,20250716
SI,2021,R0370,Profit reserves,DC,0.0,20250716
SI,2022,R0010,Investments,DB,1371.489315,20250716
SI,2022,R0010,Investments,DC,0.0,20250716
SI,2022,R0018,Property (other than for own use),DB,48.36283,20250716
SI,2022,R0018,Property (other than for own use),DC,0.0,20250716
SI,2022,R0019,Property (other than for own use) reported by exempted IORPs,DB,,20250716
SI,2022,R0019,Property (other than for own use) reported by exempted IORPs,DC,,20250716
SI,2022,R0020,Property (other than for own use) reported by non-exempted IORPs,DB,48.36283,20250716
SI,2022,R0020,Property (other than for own use) reported by non-exempted IORPs,DC,0.0,20250716
SI,2022,R0028,Equities,DB,107.365148,20250716
SI,2022,R0028,Equities,DC,0.0,20250716
SI,2022,R0029,Equities reported by exempted IORPs,DB,,20250716
SI,2022,R0029,Equities reported by exempted IORPs,DC,,20250716
SI,2022,R0030,Equities reported by non-exempted IORPs,DB,107.365148,20250716
SI,2022,R0030,Equities reported by non-exempted IORPs,DC,0.0,20250716
SI,2022,R0040,Equities - listed,DB,98.512714,20250716
SI,2022,R0040,Equities - listed,DC,0.0,20250716
SI,2022,R0050,Equities - unlisted,DB,8.852434,20250716
SI,2022,R0050,Equities - unlisted,DC,0.0,20250716
SI,2022,R0058,Bonds,DB,963.469368,20250716
SI,2022,R0058,Bonds,DC,0.0,20250716
SI,2022,R0059,Bonds reported by exempted IORPs,DB,,20250716
SI,2022,R0059,Bonds reported by exempted IORPs,DC,,20250716
SI,2022,R0060,Bonds reported by non-exempted IORPs,DB,963.469368,20250716
SI,2022,R0060,Bonds reported by non-exempted IORPs,DC,0.0,20250716
SI,2022,R0070,Government Bonds,DB,400.788848,20250716
SI,2022,R0070,Government Bonds,DC,0.0,20250716
SI,2022,R0080,Corporate Bonds,DB,562.68052,20250716
SI,2022,R0080,Corporate Bonds,DC,0.0,20250716
SI,2022,R0090,Financial,DB,218.258036,20250716
SI,2022,R0090,Financial,DC,0.0,20250716
SI,2022,R0100,Non-financial,DB,344.422484,20250716
SI,2022,R0100,Non-financial,DC,0.0,20250716
SI,2022,R0110,Bonds other than Government Bonds and Corporate Bonds,DB,0.0,20250716
SI,2022,R0110,Bonds other than Government Bonds and Corporate Bonds,DC,0.0,20250716
SI,2022,R0118,Collective investment undertaking,DB,208.427791,20250716
SI,2022,R0118,Collective investment undertaking,DC,0.0,20250716
SI,2022,R0119,Collective investment undertaking reported by exempted IORPs,DB,,20250716
SI,2022,R0119,Collective investment undertaking reported by exempted IORPs,DC,,20250716
SI,2022,R0120,Collective investment undertaking reported by non-exempted IORPs,DB,208.427791,20250716
SI,2022,R0120,Collective investment undertaking reported by non-exempted IORPs,DC,0.0,20250716
SI,2022,R0130,Bonds,DB,32.419289,20250716
SI,2022,R0130,Bonds,DC,0.0,20250716
SI,2022,R0140,Equity,DB,108.65843,20250716
SI,2022,R0140,Equity,DC,0.0,20250716
SI,2022,R0150,Mixed,DB,2.198518,20250716
SI,2022,R0150,Mixed,DC,0.0,20250716
SI,2022,R0160,Real estate,DB,9.264079,20250716
SI,2022,R0160,Real estate,DC,0.0,20250716
SI,2022,R0170,Alternative funds,DB,39.433542,20250716
SI,2022,R0170,Alternative funds,DC,0.0,20250716
SI,2022,R0180,Other investment funds/shares,DB,16.453934,20250716
SI,2022,R0180,Other investment funds/shares,DC,0.0,20250716
SI,2022,R0190,Derivatives,DB,0.0,20250716
SI,2022,R0190,Derivatives,DC,0.0,20250716
SI,2022,R0200,Other investments,DB,43.864178,20250716
SI,2022,R0200,Other investments,DC,0.0,20250716
SI,2022,R0210,Loans and mortgages,DB,2.790346,20250716
SI,2022,R0210,Loans and mortgages,DC,0.0,20250716
SI,2022,R0220,Mortgages,DB,0.0,20250716
SI,2022,R0220,Mortgages,DC,0.0,20250716
SI,2022,R0230,Loans,DB,2.790346,20250716
SI,2022,R0230,Loans,DC,0.0,20250716
SI,2022,R0240,(Re)insurance recoverables,DB,0.0,20250716
SI,2022,R0240,(Re)insurance recoverables,DC,0.0,20250716
SI,2022,R0250,Cash and Cash equivalents,DB,82.042663,20250716
SI,2022,R0250,Cash and Cash equivalents,DC,0.0,20250716
SI,2022,R0258,"Any other assets, not elsewhere shown",DB,16.920435,20250716
SI,2022,R0258,"Any other assets, not elsewhere shown",DC,0.0,20250716
SI,2022,R0259,"Any other assets, not elsewhere shown reported by exempted IORPs",DB,,20250716
SI,2022,R0259,"Any other assets, not elsewhere shown reported by exempted IORPs",DC,,20250716
SI,2022,R0260,"Any other assets, not elsewhere shown reported by non-exempted IORPs",DB,16.920435,20250716
SI,2022,R0260,"Any other assets, not elsewhere shown reported by non-exempted IORPs",DC,0.0,20250716
SI,2022,R0268,Total assets,DB,1473.242759,20250716
SI,2022,R0268,Total assets,DC,0.0,20250716
SI,2022,R0269,Total assets reported by exempted IORPs,DB,,20250716
SI,2022,R0269,Total assets reported by exempted IORPs,DC,,20250716
SI,2022,R0270,Total assets reported by non-exempted IORPs,DB,1473.242759,20250716
SI,2022,R0270,Total assets reported by non-exempted IORPs,DC,0.0,20250716
SI,2022,R0280,Technical provisions,DB,1372.536567,20250716
SI,2022,R0280,Technical provisions,DC,0.0,20250716
SI,2022,R0290,Margin for adverse deviation,DB,0.0,20250716
SI,2022,R0290,Margin for adverse deviation,DC,0.0,20250716
SI,2022,R0300,(Re)insurance payables,DB,0.0,20250716
SI,2022,R0300,(Re)insurance payables,DC,0.0,20250716
SI,2022,R0310,"Any other liabilities, not elsewhere shown",DB,14.594509,20250716
SI,2022,R0310,"Any other liabilities, not elsewhere shown",DC,0.0,20250716
SI,2022,R0318,Total liabilities,DB,1387.131076,20250716
SI,2022,R0318,Total liabilities,DC,0.0,20250716
SI,2022,R0319,Total liabilities reported by exempted IORPs,DB,,20250716
SI,2022,R0319,Total liabilities reported by exempted IORPs,DC,,20250716
SI,2022,R0320,Total liabilities reported by non-exempted IORPs,DB,1387.131076,20250716
SI,2022,R0320,Total liabilities reported by non-exempted IORPs,DC,0.0,20250716
SI,2022,R0330,Regulatory own funds,DB,63.600525,20250716
SI,2022,R0330,Regulatory own funds,DC,0.0,20250716
SI,2022,R0340,Reserves,DB,9.438799,20250716
SI,2022,R0340,Reserves,DC,0.0,20250716
SI,2022,R0350,Statutory,DB,1.355697,20250716
SI,2022,R0350,Statutory,DC,0.0,20250716
SI,2022,R0360,Free,DB,8.083102,20250716
SI,2022,R0360,Free,DC,0.0,20250716
SI,2022,R0370,Profit reserves,DB,13.331814,20250716
SI,2022,R0370,Profit reserves,DC,0.0,20250716
SI,2023,R0010,Investments,DB,1568.156494,20250716
SI,2023,R0010,Investments,DC,0.0,20250716
SI,2023,R0018,Property (other than for own use),DB,42.307028,20250716
SI,2023,R0018,Property (other than for own use),DC,0.0,20250716
SI,2023,R0019,Property (other than for own use) reported by exempted IORPs,DB,,20250716
SI,2023,R0019,Property (other than for own use) reported by exempted IORPs,DC,,20250716
SI,2023,R0020,Property (other than for own use) reported by non-exempted IORPs,DB,42.307028,20250716
SI,2023,R0020,Property (other than for own use) reported by non-exempted IORPs,DC,0.0,20250716
SI,2023,R0028,Equities,DB,144.276571,20250716
SI,2023,R0028,Equities,DC,0.0,20250716
SI,2023,R0029,Equities reported by exempted IORPs,DB,,20250716
SI,2023,R0029,Equities reported by exempted IORPs,DC,,20250716
SI,2023,R0030,Equities reported by non-exempted IORPs,DB,144.276571,20250716
SI,2023,R0030,Equities reported by non-exempted IORPs,DC,0.0,20250716
SI,2023,R0040,Equities - listed,DB,134.070018,20250716
SI,2023,R0040,Equities - listed,DC,0.0,20250716
SI,2023,R0050,Equities - unlisted,DB,10.206553,20250716
SI,2023,R0050,Equities - unlisted,DC,0.0,20250716
SI,2023,R0058,Bonds,DB,1098.747739,20250716
SI,2023,R0058,Bonds,DC,0.0,20250716
SI,2023,R0059,Bonds reported by exempted IORPs,DB,,20250716
SI,2023,R0059,Bonds reported by exempted IORPs,DC,,20250716
SI,2023,R0060,Bonds reported by non-exempted IORPs,DB,1098.747739,20250716
SI,2023,R0060,Bonds reported by non-exempted IORPs,DC,0.0,20250716
SI,2023,R0070,Government Bonds,DB,449.644519,20250716
SI,2023,R0070,Government Bonds,DC,0.0,20250716
SI,2023,R0080,Corporate Bonds,DB,649.10322,20250716
SI,2023,R0080,Corporate Bonds,DC,0.0,20250716
SI,2023,R0090,Financial,DB,288.370917,20250716
SI,2023,R0090,Financial,DC,0.0,20250716
SI,2023,R0100,Non-financial,DB,360.732303,20250716
SI,2023,R0100,Non-financial,DC,0.0,20250716
SI,2023,R0110,Bonds other than Government Bonds and Corporate Bonds,DB,0.0,20250716
SI,2023,R0110,Bonds other than Government Bonds and Corporate Bonds,DC,0.0,20250716
SI,2023,R0118,Collective investment undertaking,DB,258.883348,20250716
SI,2023,R0118,Collective investment undertaking,DC,0.0,20250716
SI,2023,R0119,Collective investment undertaking reported by exempted IORPs,DB,,20250716
SI,2023,R0119,Collective investment undertaking reported by exempted IORPs,DC,,20250716
SI,2023,R0120,Collective investment undertaking reported by non-exempted IORPs,DB,258.883348,20250716
SI,2023,R0120,Collective investment undertaking reported by non-exempted IORPs,DC,0.0,20250716
SI,2023,R0130,Bonds,DB,35.651591,20250716
SI,2023,R0130,Bonds,DC,0.0,20250716
SI,2023,R0140,Equity,DB,154.176944,20250716
SI,2023,R0140,Equity,DC,0.0,20250716
SI,2023,R0150,Mixed,DB,0.0,20250716
SI,2023,R0150,Mixed,DC,0.0,20250716
SI,2023,R0160,Real estate,DB,8.391771,20250716
SI,2023,R0160,Real estate,DC,0.0,20250716
SI,2023,R0170,Alternative funds,DB,49.921256,20250716
SI,2023,R0170,Alternative funds,DC,0.0,20250716
SI,2023,R0180,Other investment funds/shares,DB,10.741786,20250716
SI,2023,R0180,Other investment funds/shares,DC,0.0,20250716
SI,2023,R0190,Derivatives,DB,0.0,20250716
SI,2023,R0190,Derivatives,DC,0.0,20250716
SI,2023,R0200,Other investments,DB,23.941809,20250716
SI,2023,R0200,Other investments,DC,0.0,20250716
SI,2023,R0210,Loans and mortgages,DB,3.284517,20250716
SI,2023,R0210,Loans and mortgages,DC,0.0,20250716
SI,2023,R0220,Mortgages,DB,0.0,20250716
SI,2023,R0220,Mortgages,DC,0.0,20250716
SI,2023,R0230,Loans,DB,3.284517,20250716
SI,2023,R0230,Loans,DC,0.0,20250716
SI,2023,R0240,(Re)insurance recoverables,DB,0.0,20250716
SI,2023,R0240,(Re)insurance recoverables,DC,0.0,20250716
SI,2023,R0250,Cash and Cash equivalents,DB,50.535913,20250716
SI,2023,R0250,Cash and Cash equivalents,DC,0.0,20250716
SI,2023,R0258,"Any other assets, not elsewhere shown",DB,11.024618,20250716
SI,2023,R0258,"Any other assets, not elsewhere shown",DC,0.0,20250716
SI,2023,R0259,"Any other assets, not elsewhere shown reported by exempted IORPs",DB,,20250716
